Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/22/ 14:02:00,+UUDF:CCF957966B2C,:CCF957966B2C,-67,7,0,0,38,0,134,160,100,1
2022/09/22/ 14:02:01,+UUDF:CCF957966B2C,:CCF957966B2C,-66,5,3,0,38,0,134,160,100,1
2022/09/22/ 14:02:01,+UUDF:CCF957966B2C,:CCF957966B2C,-64,4,2,0,39,0,134,160,100,1
2022/09/22/ 14:02:02,+UUDF:CCF957966B2C,:CCF957966B2C,-67,4,2,0,37,0,134,160,100,1
2022/09/22/ 14:02:02,+UUDF:CCF957966B2C,:CCF957966B2C,-66,4,2,0,38,0,134,160,100,1
2022/09/22/ 14:02:02,+UUDF:CCF957966B2C,:CCF957966B2C,-64,3,2,0,39,0,134,160,100,1
2022/09/22/ 14:02:03,+UUDF:CCF957966B2C,:CCF957966B2C,-66,2,2,0,38,0,134,160,100,1
2022/09/22/ 14:02:03,+UUDF:CCF957966B2C,:CCF957966B2C,-63,2,2,0,39,0,134,160,100,1
2022/09/22/ 14:02:04,+UUDF:CCF957966B2C,:CCF957966B2C,-71,2,2,0,37,0,134,160,100,1
2022/09/22/ 14:02:04,+UUDF:CCF957966B2C,:CCF957966B2C,-64,2,2,0,39,0,134,160,100,1
2022/09/22/ 14:02:05,+UUDF:CCF957966B2C,:CCF957966B2C,-67,2,2,0,37,0,134,160,100,1
2022/09/22/ 14:02:05,+UUDF:CCF957966B2C,:CCF957966B2C,-64,8,-7,0,38,0,134,160,100,1
2022/09/22/ 14:02:06,+UUDF:CCF957966B2C,:CCF957966B2C,-66,8,-8,0,39,0,134,160,100,1
2022/09/22/ 14:02:06,+UUDF:CCF957966B2C,:CCF957966B2C,-68,8,-8,0,37,0,134,160,100,1
2022/09/22/ 14:02:06,+UUDF:CCF957966B2C,:CCF957966B2C,-65,9,-7,0,38,0,134,160,100,1
2022/09/22/ 14:02:07,+UUDF:CCF957966B2C,:CCF957966B2C,-66,8,-8,0,39,0,134,160,100,1
2022/09/22/ 14:02:07,+UUDF:CCF957966B2C,:CCF957966B2C,-68,9,-8,0,37,0,134,160,100,1
2022/09/22/ 14:02:08,+UUDF:CCF957966B2C,:CCF957966B2C,-64,9,-7,0,38,0,134,160,100,1
2022/09/22/ 14:02:08,+UUDF:CCF957966B2C,:CCF957966B2C,-68,10,-7,0,37,0,134,160,100,1
