,_id,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant,Distancia_ant_tag
170,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
171,63927ae22c578993a2cd4812,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
172,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
173,63927ae22c578993a2cd4810,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
174,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
175,63927ae22c578993a2cd480e,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,19,-18,37,170,297,0,160,584
176,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
177,63927ae22c578993a2cd480c,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,19,-18,38,170,297,0,160,584
178,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
179,63927ae22c578993a2cd480a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,19,-18,37,170,297,0,160,584
180,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
181,63927ae22c578993a2cd4808,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,19,-18,37,170,297,0,160,584
182,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
183,63927ae22c578993a2cd4806,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,19,-18,38,170,297,0,160,584
184,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
185,63927ae22c578993a2cd4804,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,19,-18,38,170,297,0,160,584
186,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
187,63927ae22c578993a2cd4802,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-18,39,170,297,0,160,584
188,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
189,63927ae22c578993a2cd4800,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,19,-18,37,170,297,0,160,584
190,63927ae32c578993a2cd509a,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
191,63927ae22c578993a2cd47fe,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,19,-19,38,170,297,0,160,584
192,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
193,63927ae22c578993a2cd481f,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
194,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
195,63927ae22c578993a2cd481b,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-18,37,170,297,0,160,545
196,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
197,63927ae22c578993a2cd4817,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
198,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
199,63927ae22c578993a2cd4813,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
200,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
201,63927ae22c578993a2cd480f,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,19,-18,38,170,297,0,160,584
202,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
203,63927ae22c578993a2cd480b,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-18,39,170,297,0,160,584
204,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
205,63927ae22c578993a2cd4807,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-18,39,170,297,0,160,584
206,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
207,63927ae22c578993a2cd4803,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,19,-18,37,170,297,0,160,584
208,63927ae32c578993a2cd5099,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,616
209,63927ae22c578993a2cd47ff,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-18,39,170,297,0,160,584
210,63927ae32c578993a2cd5098,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-18,39,170,224,0,160,616
211,63927ae22c578993a2cd481d,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,20,-18,37,170,297,0,160,545
212,63927ae32c578993a2cd5098,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-18,39,170,224,0,160,616
213,63927ae22c578993a2cd4815,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
214,63927ae32c578993a2cd5098,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-18,39,170,224,0,160,616
215,63927ae22c578993a2cd480d,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
216,63927ae32c578993a2cd5098,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-18,39,170,224,0,160,616
217,63927ae22c578993a2cd4805,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,19,-18,37,170,297,0,160,584
218,63927ae32c578993a2cd5098,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-18,39,170,224,0,160,616
219,63927ae22c578993a2cd47fd,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-18,39,170,297,0,160,584
220,63927ae32c578993a2cd5097,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
221,63927ae22c578993a2cd4819,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,20,-18,38,170,297,0,160,545
222,63927ae32c578993a2cd5097,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,4,-18,38,170,224,0,160,616
223,63927ae22c578993a2cd4809,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-18,39,170,297,0,160,584
224,63927ae32c578993a2cd5096,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,4,-18,37,170,224,0,160,579
225,63927ae22c578993a2cd4811,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,20,-18,37,170,297,0,160,545
226,63927ae32c578993a2cd5095,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,4,-18,39,170,224,0,160,616
227,63927ae22c578993a2cd4801,2022/12/05/ 03:54:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,19,-18,38,170,297,0,160,584
228,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
229,63927ae22c578993a2cd47fc,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,19,-19,38,170,297,0,160,672
230,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
231,63927ae22c578993a2cd47fa,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-19,39,170,297,0,160,672
232,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
233,63927ae22c578993a2cd47f8,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,19,-19,39,170,297,0,160,672
234,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
235,63927ae22c578993a2cd47f6,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,19,-19,37,170,297,0,160,672
236,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
237,63927ae22c578993a2cd47f4,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,621
238,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
239,63927ae22c578993a2cd47f2,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
240,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
241,63927ae22c578993a2cd47f0,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
242,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
243,63927ae22c578993a2cd47ee,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
244,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
245,63927ae22c578993a2cd47ec,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
246,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
247,63927ae22c578993a2cd47ea,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,20,-19,37,170,297,0,160,621
248,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
249,63927ae22c578993a2cd47e8,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,20,-19,37,170,297,0,160,621
250,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
251,63927ae22c578993a2cd47e6,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
252,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
253,63927ae22c578993a2cd47e4,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
254,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
255,63927ae22c578993a2cd47e2,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
256,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
257,63927ae22c578993a2cd47e0,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
258,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
259,63927ae22c578993a2cd47de,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
260,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
261,63927ae22c578993a2cd47dc,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,20,-19,37,170,297,0,160,621
262,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
263,63927ae22c578993a2cd47da,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,20,-19,37,170,297,0,160,621
264,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
265,63927ae22c578993a2cd47d8,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,20,-19,38,170,297,0,160,621
266,63927ae32c578993a2cd5073,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
267,63927ae22c578993a2cd47d6,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
268,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
269,63927ae22c578993a2cd47fb,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,19,-18,37,170,297,0,160,672
270,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
271,63927ae22c578993a2cd47f7,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,19,-19,38,170,297,0,160,672
272,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
273,63927ae22c578993a2cd47f3,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
274,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
275,63927ae22c578993a2cd47ef,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,20,-19,37,170,297,0,160,621
276,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
277,63927ae22c578993a2cd47eb,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
278,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
279,63927ae22c578993a2cd47e7,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,20,-19,39,170,297,0,160,621
280,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
281,63927ae22c578993a2cd47e3,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,621
282,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
283,63927ae22c578993a2cd47df,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
284,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
285,63927ae22c578993a2cd47db,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
286,63927ae32c578993a2cd5072,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-80,6,-22,38,170,224,0,160,657
287,63927ae22c578993a2cd47d7,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,621
288,63927ae32c578993a2cd5071,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-22,37,170,224,0,160,657
289,63927ae22c578993a2cd47f9,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,19,-19,37,170,297,0,160,672
290,63927ae32c578993a2cd5071,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-22,37,170,224,0,160,657
291,63927ae22c578993a2cd47f1,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
292,63927ae32c578993a2cd5071,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-22,37,170,224,0,160,657
293,63927ae22c578993a2cd47e9,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
294,63927ae32c578993a2cd5071,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-22,37,170,224,0,160,657
295,63927ae22c578993a2cd47e1,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,621
296,63927ae32c578993a2cd5071,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-22,37,170,224,0,160,657
297,63927ae22c578993a2cd47d9,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
298,63927ae32c578993a2cd5070,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
299,63927ae22c578993a2cd47f5,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
300,63927ae32c578993a2cd5070,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
301,63927ae22c578993a2cd47e5,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,621
302,63927ae32c578993a2cd506f,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-70,6,-22,37,170,224,0,160,657
303,63927ae22c578993a2cd47ed,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,20,-19,37,170,297,0,160,621
304,63927ae32c578993a2cd506e,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,6,-22,39,170,224,0,160,657
305,63927ae22c578993a2cd47dd,2022/12/05/ 03:54:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-19,38,170,297,0,160,621
306,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
307,63927ae22c578993a2cd47d5,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,545
308,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
309,63927ae22c578993a2cd47d3,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,20,-19,38,170,297,0,160,545
310,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
311,63927ae22c578993a2cd47d1,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,20,-19,38,170,297,0,160,545
312,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
313,63927ae22c578993a2cd47cf,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,545
314,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
315,63927ae22c578993a2cd47cd,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,545
316,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
317,63927ae22c578993a2cd47cb,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-19,37,170,297,0,160,545
318,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
319,63927ae22c578993a2cd47c9,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,20,-19,38,170,297,0,160,545
320,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
321,63927ae22c578993a2cd47c7,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-19,39,170,297,0,160,545
322,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
323,63927ae22c578993a2cd47c5,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
324,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
325,63927ae22c578993a2cd47c3,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,20,-18,37,170,297,0,160,545
326,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
327,63927ae22c578993a2cd47c1,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,20,-18,37,170,297,0,160,545
328,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
329,63927ae22c578993a2cd47bf,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
330,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
331,63927ae22c578993a2cd47bd,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,20,-18,39,170,297,0,160,545
332,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
333,63927ae22c578993a2cd47bb,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,20,-18,37,170,297,0,160,545
334,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
335,63927ae22c578993a2cd47b9,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,20,-18,37,170,297,0,160,545
336,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
337,63927ae22c578993a2cd47b7,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,20,-18,38,170,297,0,160,545
338,63927ae32c578993a2cd504d,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,4,-14,38,170,224,0,160,579
339,63927ae22c578993a2cd47b5,2022/12/05/ 03:54:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,20,-18,38,170,297,0,160,545
